,An_comptage,Nummois_comptage,Semaine_comptage,Comptage_horaire,Ferie,Vacances,Restrictions_covid,Temperature_min,Temperature_max,Temperature_moy,Precipitations,Ensoleillement,An_semaine,lat,lng,Distance_métro,Distance_centre_Paris,Densité_pop,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT,ADULTES HANDICAPÉS : SERVICES DE SOINS À DOMICILE,AGENCE DE TRAVAIL TEMPORAIRE,AMBULANCE,ATHLÉTISME,BOULODROME,BOWLING,CAMPING,CENTRE ACCUEIL DEMANDEUR D’ASILE,CENTRE DE SANTÉ,CENTRE DISPENSANT DES FORMATIONS D’APPRENTISSAGE AGRICOLE,CENTRE LUTTE CANCER,CENTRE MÉDECINE PRÉVENTIVE,CENTRE PROVISOIRE D’HÉBERGEMENT,CENTRE ÉQUESTRE,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE,CONSEIL DE PRUD’HOMMES (CPH),CONSERVATOIRE,CONTRÔLE TECHNIQUE AUTOMOBILE,COUR D’APPEL (CA),DIALYSE,DRFIP ET DDFIP,ENFANTS HANDICAPÉS : HÉBERGEMENT,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES,ERGOTHÉRAPEUTE,GARES,GRANDE SURFACE DE BRICOLAGE,HOSPITALISATION À DOMICILE,HYPERMARCHÉ,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE,MAGASIN DE REVÊTEMENTS MURS ET SOLS,MAISON DE JUSTICE ET DU DROIT,MAISON DE SANTÉ PLURIDISCIPLINAIRE,MATERNITÉ,ORTHOPTISTE,PARCOURS SPORTIF/SANTÉ,PERSONNES ÂGÉES : SOINS À DOMICILE,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS,POISSONNERIE,PRODUITS SURGELÉS,PROTECTION DE L’ENFANCE - ACTION ÉDUCATIVE,PROTECTION DE L’ENFANCE - HÉBERGEMENT,PSYCHOMOTRICIEN,RELAIS POSTE,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE,SALLES DE COMBAT,SALLES NON SPÉCIALISÉES,SALLES SPÉCIALISÉES,SERVICES FUNÉRAIRES,SPORTS DE GLACE,SPORTS NAUTIQUES,SPÉCIALISTE EN CARDIOLOGIE,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE,SPÉCIALISTE EN PNEUMOLOGIE,SPÉCIALISTE EN STOMATOLOGIE,STATION-SERVICE,STRUCTURE PSYCHIATRIQUE EN AMBULATOIRE,TENNIS,TERRAIN DE GOLF,TERRAINS DE GRANDS JEUX,TRANSFUSION SANGUINE,TRAVAIL PROTÉGÉ,TRIBUNAL DE COMMERCE (TCO),URGENCES,ÉCOLE D’ENSEIGNEMENT SUPÉRIEUR AGRICOLE,ÉQUIPEMENT DE CYCLISME,ÉTABLISSEMENT PSYCHIATRIQUE,ÉTABLISSEMENT SANTÉ COURT SÉJOUR,ÉTABLISSEMENT SANTÉ LONG SÉJOUR,ÉTABLISSEMENT SANTÉ MOYEN SÉJOUR
6030,2021,11,44,68.28571428571429,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.85013,2.35423,0.449,1.142,23193.50578293448,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0
2326,2021,11,44,169.76646706586826,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.85735,2.35211,0.094,0.73,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4820,2021,11,44,60.041666666666664,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.869873,2.307419,0.295,2.946,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
173,2021,11,44,38.892857142857146,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.82636,2.30303,0.297,4.431,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
824,2021,11,44,16.19047619047619,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.829523,2.38699,0.426,4.462,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
2542,2021,11,44,57.48809523809524,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.87451,2.29215,0.243,4.175,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
4538,2021,11,44,63.351190476190474,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
5103,2021,11,44,101.22619047619048,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86462,2.31444,0.288,2.222,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3538,2021,11,44,19.13095238095238,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86485,2.40966,0.104,5.031,32743.338668470544,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
5534,2021,11,44,20.24404761904762,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.84638,2.31529,0.159,2.284,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
6138,2021,11,44,183.10119047619048,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86377,2.35096,0.151,1.017,21928.98943803198,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,2021,11,44,23.07185628742515,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
5318,2021,11,44,37.910714285714285,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.84216,2.30115,0.294,3.419,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
3394,2021,11,44,1.1845238095238095,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86451,2.40932,0.063,5.0,32743.338668470544,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
1966,2021,11,44,82.17857142857143,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.84201,2.36729,0.214,2.458,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2398,2021,11,44,60.148809523809526,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.8484,2.27586,0.279,4.956,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
5746,2021,11,44,59.779761904761905,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.83977,2.30198,0.101,3.501,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
4394,2021,11,44,24.398809523809526,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86282,2.31061,0.212,2.418,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4186,2021,11,44,36.166666666666664,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2038,2021,11,44,67.60714285714286,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.84201,2.36729,0.214,2.458,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
5246,2021,11,44,35.916666666666664,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.842091,2.301,0.287,3.432,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2758,2021,11,44,258.75,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86149,2.37376,0.02,2.376,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
467,2021,11,44,331.8452380952381,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.87756,2.35535,0.389,2.515,30038.321831416008,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
1184,2021,11,44,32.455089820359284,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.83848,2.37587,0.374,3.192,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
3682,2021,11,44,78.95209580838323,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.89172,2.38531,0.479,5.019,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1894,2021,11,44,33.398809523809526,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.84223,2.36811,0.299,2.487,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2902,2021,11,44,240.0952380952381,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86077,2.37305,0.127,2.308,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
2830,2021,11,44,274.7261904761905,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86155,2.37407,0.016,2.399,39839.12931332299,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1
1678,2021,11,44,42.36904761904762,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.82024,2.35902,0.181,4.234,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
4748,2021,11,44,64.42857142857143,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86357,2.32203,0.319,1.669,8799.126843662507,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4042,2021,11,44,71.6547619047619,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.88926,2.37472,0.201,4.338,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
4610,2021,11,44,93.64670658682634,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.86288,2.31179,0.08,2.337,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2110,2021,11,44,32.81547619047619,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.85372,2.35702,0.023,1.134,18362.02913580504,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
6282,2021,11,44,0.0,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.896825,2.345648,0.11,4.473,32235.881593987575,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
1256,2021,11,44,58.80357142857143,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.83436,2.377,0.552,3.559,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
5814,2021,11,44,86.51785714285714,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86502,2.35387,0.2,1.262,29299.259647608556,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1462,2021,11,44,0.4880952380952381,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.82658,2.38409,0.344,4.543,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
968,2021,11,44,27.696428571428573,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.830331,2.400551,0.269,5.187,8595.701402705823,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
3322,2021,11,44,230.41666666666666,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86057,2.38886,0.308,3.45,32743.338668470544,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1
4254,2021,11,44,41.25,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.840801,2.333233,0.343,1.884,19121.77065439787,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5174,2021,11,44,48.75595238095238,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.86462,2.31444,0.288,2.222,9342.695864301806,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1323,2021,11,44,50.64071856287425,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.83436,2.377,0.552,3.559,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1750,2021,11,44,41.148809523809526,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.82026,2.3592,0.17,4.236,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
245,2021,11,44,46.31736526946108,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.82636,2.30303,0.297,4.431,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
1534,2021,11,44,64.89285714285714,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.82682,2.38465,0.412,4.551,25349.715195123972,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
3826,2021,11,44,29.035928143712574,0.1377245508982036,1.0,0.0,6.676646706586826,12.559880239520957,9.347305389221557,2.075449101796407,3.67185628742515,202144,48.890457,2.368852,0.582,4.235,27319.377438216226,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
5390,2021,11,44,40.61309523809524,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.85209,2.28508,0.516,4.224,27388.836034635202,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
29,2021,11,44,39.29761904761905,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.83511,2.33338,0.227,2.484,24322.526118098907,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
2470,2021,11,44,30.071428571428573,0.14285714285714285,1.0,0.0,6.685714285714286,12.571428571428571,9.357142857142858,2.0857142857142854,3.685714285714286,202144,48.8484,2.27586,0.279,4.956,10247.461797828637,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
4323,2021,11,45,108.19047619047619,0.14285714285714285,0.0,0.0,5.1,11.8,8.142857142857142,0.22857142857142856,5.014285714285714,202145,48.86179,2.32014,0.147,1.718,12146.773931791355,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
